pairid,geneChr_Nested,geneStart_Nested,geneEnd_Nested,ENST_Nested,SYMBOL_Nested,biotype_Nested,tau_value_nested,geneChr_Host,geneStart_Host,geneEnd_Host,ENST_Host,SYMBOL_Host,biotype_Host,tau_value_host,spearman_correlation
12681_ID,chr3,63846320,63847495,ENST00000468961.2_1,THOC7-AS1,lncRNA,0.8008,chr3,63819546,63849544,ENST00000469584.5_3,THOC7,protein_coding,0.8183,-0.257299261
12682_ID,chr17,46371708,46385191,ENST00000421610.2_1,THRA1/BTR,lncRNA,0.9588,chr17,46210806,46507637,ENST00000584709.5_3,SKAP1,nonsense_mediated_decay,0.8472,-0.04318944
12683_ID,chr3,24496626,24500925,ENST00000425296.1_3,THRB-IT1,lncRNA,0.7227,chr3,24158643,24536341,ENST00000646209.2_4,THRB,protein_coding,0.9623,-0.0948041
12684_ID,chr12,125509979,125511956,ENST00000627370.1_1,THRIL,lncRNA,0.9168,chr12,125478190,125515777,ENST00000341446.9_6,BRI3BP,protein_coding,0.8444,-0.154056662
12685_ID,chr11,77774906,77779397,ENST00000281030.2_2,THRSP,protein_coding,0.9255,chr11,77728016,77790890,ENST00000528251.1_4,NDUFC2-KCTD14,protein_coding,0.9954,-0.321583746
12686_ID,chr15,71439988,71481368,ENST00000561571.5_3,THSD4-AS1,lncRNA,0.8978,chr15,71389290,72075722,ENST00000355327.7_4,THSD4,protein_coding,0.8895,0.176956143
12687_ID,chr19,12912876,12924395,ENST00000639767.2_2,THSD8,nonsense_mediated_decay,0.9885,chr19,12884972,12983554,ENST00000589765.1_3,HOOK2,processed_transcript,0,NA
12688_ID,chr14,24025479,24029480,ENST00000288014.7_2,THTPA,protein_coding,0.806,chr14,23982025,24029987,ENST00000553985.1_1,ZFHX2-AS1,lncRNA,0.7154,0.345456187
12689_ID,chr16,20714137,20753137,ENST00000636554.1_3,THUMPD1,nonsense_mediated_decay,0.799,chr16,20621564,20787242,ENST00000568235.5_3,ACSM3,protein_coding,0.902,0.393739798
12690_ID,chr3,9404735,9428475,ENST00000345094.7_1,THUMPD3,protein_coding,0.7362,chr3,9391372,9438338,ENST00000468186.5_4,THUMPD3-AS1,lncRNA,0.7331,0.158152407
12691_ID,chr11,119286185,119293882,ENST00000284240.10_4,THY1,protein_coding,0.9403,chr11,119252519,119397374,ENST00000500970.5_1,USP2-AS1,lncRNA,0.9317,-0.049205447
12692_ID,chr11,119288660,119289824,ENST00000578216.1_1,THY1-AS1,lncRNA,0.9008,chr11,119252519,119397374,ENST00000500970.5_1,USP2-AS1,lncRNA,0.9317,0.089838828
12693_ID,chr11,119288660,119289824,ENST00000578216.1_1,THY1-AS1,lncRNA,0.9008,chr11,119286185,119293882,ENST00000284240.10_4,THY1,protein_coding,0.9403,0.85888837
12694_ID,chr17,27400538,27405875,ENST00000359450.6_2,TIAF1,protein_coding,0.7724,chr17,27398139,27507416,ENST00000527372.7_5,MYO18A,protein_coding,0.8289,0.774725275
12695_ID,chr12,4416928,4463715,ENST00000635110.1_1,TIGAR,protein_coding,0.9176,chr12,4382927,4514656,ENST00000648100.1_2,AC008012.1,nonsense_mediated_decay,0.6346,-0.038345844
12696_ID,chr11,6502730,6505911,ENST00000254616.11_2,TIMM10B,protein_coding,0.6788,chr11,6502714,6530208,ENST00000639224.1_1,AC084337.2,nonsense_mediated_decay,0.9234,-0.223920807
12697_ID,chrX,48750729,48755426,ENST00000376582.7_3,TIMM17B,protein_coding,0.7744,chrX,48747479,48760382,ENST00000651767.1_1,PQBP1,protein_coding,0.8424,0.654037267
12698_ID,chrX,47441834,47446188,ENST00000218388.9_2,TIMP1,protein_coding,0.8223,chrX,47434526,47488141,ENST00000638776.2_4,Z84466.1,retained_intron,0.9165,0.022578981
12702_ID,chr6,54230132,54234769,ENST00000421465.2_3,TINAG-AS1,lncRNA,0.962,chr6,54173238,54254940,ENST00000259782.9_2,TINAG,protein_coding,0.9613,0.224201375
12703_ID,chr9,120466680,120487013,ENST00000355622.8_3,TLR4,protein_coding,0.8646,chr9,120466434,120639342,ENST00000642985.1_1,AL160272.2,nonsense_mediated_decay,0.927,0.271426267
12704_ID,chr3,196045220,196052441,ENST00000452051.1_1,TM4SF19-AS1,lncRNA,0.8842,chr3,196042952,196065244,ENST00000442633.1_3,TM4SF19-TCTEX1D2,nonsense_mediated_decay,0.9013,-0.039499555
12706_ID,chr15,81623428,81666554,ENST00000359440.6_6,TMC3,protein_coding,0.8658,chr15,81616784,81735632,ENST00000654210.1_1,TMC3-AS1,lncRNA,0.8921,0.063712375
12707_ID,chr1,205202948,205205995,ENST00000452599.1_3,TMCC2-AS1,lncRNA,0.9672,chr1,205197073,205242471,ENST00000358024.8_3,TMCC2,protein_coding,0.9702,0.19135339
12708_ID,chr1,165738165,165744413,ENST00000423121.1_1,TMCO1-AS1,lncRNA,0.7496,chr1,165696542,165796992,ENST00000580248.5_3,TMCO1,protein_coding,0.8039,0.412175496
12709_ID,chr5,140019035,140024989,ENST00000394671.8_2,TMCO6,protein_coding,0.7664,chr5,140018324,140026899,ENST00000510680.1_3,NDUFA2,processed_transcript,0.7099,0.407446499
12710_ID,chr16,69377152,69385689,ENST00000288025.4_4,TMED6,protein_coding,0.9591,chr16,69368993,69390209,ENST00000563634.1_6,AC026464.3,protein_coding,0.841,-0.448776315
12711_ID,chr17,7338753,7340998,ENST00000323206.2_2,TMEM102,protein_coding,0.8661,chr17,7323421,7347400,ENST00000575310.1_1,AC113189.2,lncRNA,0.912,0.361818658
12712_ID,chr3,132964446,132976051,ENST00000505721.2_4,TMEM108-AS1,lncRNA,0.9261,chr3,132757234,133116619,ENST00000321871.11_3,TMEM108,protein_coding,0.9789,-0.359489083
12713_ID,chr3,50392180,50396952,ENST00000266025.4_4,TMEM115,protein_coding,0.7089,chr3,50388322,50405354,ENST00000606589.1_1,Z84492.2,protein_coding,0.9875,-0.09004498
12714_ID,chr4,1717678,1723085,ENST00000303277.6_3,TMEM129,protein_coding,0.7276,chr4,1714617,1729946,ENST00000458173.4_4,TACC3,protein_coding,0.9544,0.326876635
12715_ID,chr12,129594173,129597839,ENST00000512133.6_1,TMEM132D-AS1,retained_intron,0.9502,chr12,129556270,130388570,ENST00000422113.7_4,TMEM132D,protein_coding,0.9918,0.018949305
12716_ID,chr12,129693145,129697207,ENST00000542578.1_1,TMEM132D-AS2,lncRNA,0.9647,chr12,129556270,130388570,ENST00000422113.7_4,TMEM132D,protein_coding,0.9918,0.393962207
12717_ID,chr7,134832823,134850967,ENST00000275767.3_2,TMEM140,protein_coding,0.7172,chr7,134777114,134855447,ENST00000459937.5_3,CYREN,processed_transcript,0.7468,-0.480537328
12718_ID,chr7,112402431,112430448,ENST00000312814.11_4,TMEM168,protein_coding,0.5748,chr7,112262456,112536680,ENST00000656697.1_1,AC002463.1,lncRNA,0,NA
12719_ID,chr11,62554873,62557872,ENST00000333449.9_2,TMEM179B,protein_coding,0.7783,chr11,62539132,62559464,ENST00000528367.1_4,TMEM223,protein_coding,0.8187,0.06481206
12721_ID,chr3,171612225,171613030,ENST00000456146.1_1,TMEM212-IT1,lncRNA,0.9889,chr3,171533375,171618539,ENST00000449106.2_4,TMEM212-AS1,lncRNA,0.7281,0.437052251
12722_ID,chr3,171612225,171613030,ENST00000456146.1_1,TMEM212-IT1,lncRNA,0.9889,chr3,171561190,171656505,ENST00000420375.5_1,TMEM212,nonsense_mediated_decay,0.9062,0.452715045
12723_ID,chr12,120031578,120080880,ENST00000426426.3_2,TMEM233,protein_coding,0.7571,chr12,119825791,120105884,ENST00000537366.5_3,AC002070.1,lncRNA,0.7593,0.340062028
12724_ID,chr17,10698229,10707416,ENST00000581851.1_4,TMEM238L,protein_coding,0.9881,chr17,10698222,10741411,ENST00000643787.1_3,AC015908.6,lncRNA,0.8884,0.222124226
12725_ID,chr17,10698229,10707416,ENST00000581851.1_4,TMEM238L,protein_coding,0.9881,chr17,10633093,10784212,ENST00000647474.1_1,AC015908.7,lncRNA,0.9076,0.200618852
12726_ID,chr17,10698229,10707416,ENST00000581851.1_4,TMEM238L,protein_coding,0.9881,chr17,10633112,10718481,ENST00000580899.1_1,TMEM220-AS1,lncRNA,0.8798,0.469113755
12727_ID,chr2,46706703,46711564,ENST00000434431.2_1,TMEM247,protein_coding,0.9948,chr2,46656367,46728417,ENST00000517716.2_2,AC016912.1,lncRNA,0.7664,0.422944426
12728_ID,chr8,145575877,145577730,ENST00000561638.1_3,TMEM249,retained_intron,0.8843,chr8,145557618,145584912,ENST00000675888.1_2,SLC52A2,protein_coding,0,NA
12730_ID,chrX,144908927,144911368,ENST00000408967.2,TMEM257,protein_coding,NA,chrX,144899346,144911374,ENST00000335565.6_4,SLITRK2,protein_coding,NA,NA
12731_ID,chr14,61744087,61748056,ENST00000555868.2_3,TMEM30B,protein_coding,0.8984,chr14,61654276,61997302,ENST00000555185.5_1,PRKCH,protein_coding,0.9252,-0.080990864
12732_ID,chrX,102965836,102968960,ENST00000319560.7_2,TMEM31,protein_coding,0.9512,chrX,102961976,103173630,ENST00000674236.1_2,AC234782.2,lncRNA,1,0.277138105
12733_ID,chrX,102965836,102968960,ENST00000319560.7_2,TMEM31,protein_coding,0.9512,chrX,102957137,102983552,ENST00000674243.1_2,GLRA4,processed_transcript,0.8813,-0.140586797
12734_ID,chr1,35447135,35450954,ENST00000373337.3_4,TMEM35B,protein_coding,0.7768,chr1,35447133,35497342,ENST00000487874.1_3,AC114490.2,nonsense_mediated_decay,0.8162,-0.072649573
12735_ID,chr3,44903395,44907162,ENST00000477126.1_1,TMEM42,retained_intron,0.542,chr3,44884614,44914868,ENST00000422209.1_3,KIF15,nonsense_mediated_decay,0.9415,0.085623454
12736_ID,chr15,43425783,43477342,ENST00000260403.7_2,TMEM62,protein_coding,0.6369,chr15,43398422,43477977,ENST00000570199.2_4,AC068724.3,lncRNA,0.8642,-0.190893793
12737_ID,chr10,45406784,45432458,ENST00000389583.5_2,TMEM72,protein_coding,0.9853,chr10,45289031,45455157,ENST00000669460.1_3,TMEM72-AS1,lncRNA,0.9382,-0.10404704
12738_ID,chr20,1161927,1166059,ENST00000481747.1_3,TMEM74B,processed_transcript,0.9463,chr20,1115920,1170059,ENST00000381898.5_1,PSMF1,protein_coding,0.7607,0.463641907
12739_ID,chr8,128958804,128960969,ENST00000624314.1_1,TMEM75,lncRNA,0.9478,chr8,128806786,129199347,ENST00000651587.1_1,PVT1,lncRNA,0.9375,0.302438557
12740_ID,chr11,695795,705028,ENST00000526170.5_2,TMEM80,protein_coding,0.9568,chr11,686931,706715,ENST00000525626.5_3,DEAF1,processed_transcript,0.8886,0.210818052
12741_ID,chr11,695795,705028,ENST00000526170.5_2,TMEM80,protein_coding,0.9568,chr11,694437,720212,ENST00000524763.5_2,EPS8L2,protein_coding,0.9486,0.06974112
12742_ID,chr1,16068993,16074477,ENST00000375782.2_2,TMEM82,protein_coding,0.9534,chr1,16066545,16076391,ENST00000418525.1_3,SLC25A34-AS1,lncRNA,0.9181,0.152212436
12743_ID,chr19,41856815,41889988,ENST00000539627.5_1,TMEM91,protein_coding,0.6893,chr19,41856757,41916758,ENST00000604424.1_1,AC011462.1,processed_transcript,0.8987,0.155994882
12744_ID,chr3,69068977,69101484,ENST00000398559.7_6,TMF1,protein_coding,0.6307,chr3,69063314,69105773,ENST00000595925.1_3,AC109587.1,lncRNA,0.7927,0.573870574
12745_ID,chr4,68775112,68829211,ENST00000508048.6_4,TMPRSS11A,protein_coding,0.9833,chr4,68566996,68946670,ENST00000500538.7_2,UBA6-AS1,lncRNA,0.9298,0.196526222
12746_ID,chr4,68686593,68749720,ENST00000283916.11_4,TMPRSS11D,protein_coding,0.9727,chr4,68566996,68946670,ENST00000500538.7_2,UBA6-AS1,lncRNA,0.9298,0.24557762
12747_ID,chr2,85132779,85133795,ENST00000233143.6_2,TMSB10,protein_coding,0.8344,chr2,85097712,85134132,ENST00000474298.5_3,TRABD2A,processed_transcript,0.9531,0.156504839
12748_ID,chr11,57480064,57508445,ENST00000278422.9_2,TMX2,protein_coding,0.5025,chr11,57480055,57585903,ENST00000673810.1_1,AP001931.2,nonsense_mediated_decay,0.9676,0.225598116
12749_ID,chr9,117781856,117880536,ENST00000535648.5_3,TNC,protein_coding,0.9337,chr9,117731863,118003268,ENST00000649121.1_2,DELEC1,lncRNA,0.9092,0.028184918
12750_ID,chr15,51348794,51397473,ENST00000327536.5_4,TNFAIP8L3,protein_coding,0.9295,chr15,51329684,51586109,ENST00000559909.1_1,MIR4713HG,lncRNA,0.9245,0.217340572
12751_ID,chr16,12059066,12061925,ENST00000053243.6_4,TNFRSF17,protein_coding,0.9037,chr16,12021115,12070495,ENST00000673243.1_3,NPIPB2,protein_coding,0.8591,0.159302986
12752_ID,chr1,173009099,173020103,ENST00000404377.3_3,TNFSF18,protein_coding,0.9896,chr1,172745044,173033155,ENST00000432694.2_1,AL031599.1,lncRNA,0.889,-0.225640883
12753_ID,chr9,117655622,117692875,ENST00000618336.4_3,TNFSF8,protein_coding,0.9109,chr9,117613247,117883309,ENST00000648852.1_2,DELEC1,lncRNA,0.9134,0.158908612
12754_ID,chr2,217724180,217724787,ENST00000236979.2_4,TNP1,protein_coding,0.9846,chr2,217559186,217858722,ENST00000447289.1_1,AC007563.2,lncRNA,0.8681,0.564152579
12755_ID,chr16,11361604,11363390,ENST00000560751.1_3,TNP2,protein_coding,0.9633,chr16,11343483,11475519,ENST00000649869.1_1,RMI2,processed_transcript,0.8675,0.246550095
12756_ID,chr1,175507910,175525954,ENST00000455447.1_3,TNR-IT1,lncRNA,0.967,chr1,175284329,175712731,ENST00000367674.7_4,TNR,protein_coding,0.9502,0.178773292
12757_ID,chr2,218843429,218857338,ENST00000450996.1_1,TNS1-AS1,lncRNA,0.9325,chr2,218664310,218875144,ENST00000646520.1_5,TNS1,protein_coding,0.8717,0.374631653
12758_ID,chr1,45805841,45809645,ENST00000372090.6_2,TOE1,protein_coding,0.7692,chr1,45794933,45956827,ENST00000671898.1_3,AL451136.1,nonsense_mediated_decay,0.901,0.150061782
12759_ID,chr6,41755399,41757636,ENST00000398884.7_1,TOMM6,protein_coding,0.5962,chr6,41748086,41757879,ENST00000456057.5_3,AL365205.1,nonsense_mediated_decay,0.6542,-0.053113553
12760_ID,chr8,145663057,145665354,ENST00000442850.1_1,TONSL-AS1,lncRNA,0.8893,chr8,145654157,145669823,ENST00000409379.8_4,TONSL,protein_coding,0.9227,0.777392893
12761_ID,chr17,27894197,27898720,ENST00000583940.5_5,TP53I13,protein_coding,0.8478,chr17,27887564,28034108,ENST00000581474.1_1,ABHD15-AS1,lncRNA,0.949,0.32136186
12762_ID,chr2,24300302,24308085,ENST00000335934.8_3,TP53I3,protein_coding,0.8204,chr2,24299751,24392507,ENST00000613899.4_3,FAM228B,protein_coding,0.7327,-0.098901099
12763_ID,chr8,95938199,95961606,ENST00000342697.5_4,TP53INP1,protein_coding,0.6799,chr8,95908040,96070938,ENST00000396113.5_2,NDUFAF6,protein_coding,0.8122,0.233873706
12764_ID,chr20,33292142,33301243,ENST00000374809.6_1,TP53INP2,protein_coding,0.8309,chr20,33284944,33337385,ENST00000628752.2_7,NCOA6,protein_coding,0.9222,0.168109695
12766_ID,chr1,3628763,3630862,ENST00000416554.1_3,TP73-AS2,lncRNA,0.9765,chr1,3569079,3652765,ENST00000378295.9_4,TP73,protein_coding,0.9989,0.365643782
12767_ID,chr1,3575501,3585336,ENST00000443034.1_3,TP73-AS3,lncRNA,0.9595,chr1,3569079,3652765,ENST00000378295.9_4,TP73,protein_coding,0.9989,0.187373544
12768_ID,chr15,63338232,63341586,ENST00000561241.1_1,TPM1-AS,lncRNA,0.7362,chr15,63334846,63364096,ENST00000651344.1_1,TPM1,retained_intron,0.7305,0.605931616
12769_ID,chr2,1377994,1546594,ENST00000497517.6_1,TPO,processed_transcript,0.9741,chr2,1370005,1584519,ENST00000650512.1_3,AC105450.1,lncRNA,0.9748,0.244468767
12770_ID,chr14,21492267,21499167,ENST00000533755.5_1,TPPP2,retained_intron,0.9823,chr14,21485379,21539031,ENST00000403829.7_3,NDRG2,protein_coding,0.9102,-0.083968103
12771_ID,chr3,188956474,188958383,ENST00000425454.1_3,TPRG1-AS2,lncRNA,0.9452,chr3,188665002,189038850,ENST00000433971.5_1,TPRG1,protein_coding,0.8242,0.33033063
12772_ID,chr2,3485012,3486180,ENST00000453806.1_3,TRAPPC12-AS1,lncRNA,0.7247,chr2,3481485,3488865,ENST00000452495.1_2,TRAPPC12,protein_coding,0.8609,0.714766962
12773_ID,chr19,45666185,45681495,ENST00000006275.8_3,TRAPPC6A,protein_coding,0.8657,chr19,45582545,45769504,ENST00000587566.5_4,MARK4,protein_coding,0,NA
12774_ID,chr6,123710565,123792904,ENST00000587106.6_3,TRDN-AS1,lncRNA,0.9752,chr6,123537483,123958095,ENST00000334268.9_6,TRDN,protein_coding,0.9662,0.478911037
12775_ID,chr12,72647330,72670734,ENST00000663912.1_3,TRHDE-AS1,lncRNA,0.9342,chr12,72481045,72866875,ENST00000548156.1_1,TRHDE,processed_transcript,0,NA
12776_ID,chr12,120881766,120884187,ENST00000546954.2_4,TRIAP1,protein_coding,0.606,chr12,120876000,120897809,ENST00000551806.1_4,AL021546.1,protein_coding,0.9491,-0.065752559
12777_ID,chr13,50570948,50594617,ENST00000474805.5_1,TRIM13,processed_transcript,0.9584,chr13,50556687,50699677,ENST00000621282.4_3,DLEU2,lncRNA,0.5959,0.176055508
12778_ID,chr11,5729437,5758319,ENST00000429063.5_1,TRIM22,protein_coding,0.977,chr11,5699549,5959849,ENST00000412903.1_5,TRIM5,protein_coding,0.9811,-0.172899135
12780_ID,chr11,5640993,5665628,ENST00000514226.5_1,TRIM34,protein_coding,0.9358,chr11,5275621,5699664,ENST00000380259.7_5,AC104389.5,nonsense_mediated_decay,0.8681,0.166189909
12781_ID,chr5,114484460,114485341,ENST00000503723.1_1,TRIM36-IT1,lncRNA,0.8903,chr5,114460458,114515856,ENST00000282369.7_4,TRIM36,protein_coding,0.9033,0.448509009
12782_ID,chr1,155146262,155157447,ENST00000392451.6_2,TRIM46,protein_coding,0.9655,chr1,155141884,155159748,ENST00000473363.3_6,AL713999.2,protein_coding,0.9329,0.277405019
12783_ID,chr5,180682146,180688119,ENST00000611618.1_3,TRIM52,protein_coding,0.6667,chr5,180673522,180699168,ENST00000511331.5_1,CTC-338M12.4,lncRNA,0.8338,-0.258573212
12784_ID,chr11,5617338,5634182,ENST00000278302.9_3,TRIM6,protein_coding,0.8288,chr11,5275621,5699664,ENST00000380259.7_5,AC104389.5,nonsense_mediated_decay,0.8681,0.55814172
12785_ID,chr11,5617954,5665628,ENST00000354852.5_1,TRIM6-TRIM34,protein_coding,0.9106,chr11,5275621,5699664,ENST00000380259.7_5,AC104389.5,nonsense_mediated_decay,0.8681,0.152676015
12786_ID,chr1,231319843,231323373,ENST00000425559.1_6,TRIM67-AS1,lncRNA,1,chr1,231297857,231357302,ENST00000444294.7_3,TRIM67,protein_coding,0.9461,0.229573246
12787_ID,chr5,180625199,180630103,ENST00000509080.5_1,TRIM7-AS1,lncRNA,0.9222,chr5,180620923,180632196,ENST00000274773.12_4,TRIM7,protein_coding,0.9342,0.011288125
12788_ID,chr9,37753801,37778969,ENST00000297994.4_2,TRMT10B,protein_coding,0.4887,chr9,37588409,38068684,ENST00000540557.1_3,AL138752.2,nonsense_mediated_decay,0.902,0.034985927
12789_ID,chr14,61438158,61447797,ENST00000261249.7_4,TRMT5,protein_coding,0.5879,chr14,61346431,61449303,ENST00000553946.1_1,AL160236.2,lncRNA,0.976,-0.251789873
12790_ID,chr6,26988113,26988226,ENST00000459170.1,TRNAI2,miRNA,NA,chr6,26924710,26991738,ENST00000669756.1_1,LINC00240,lncRNA,NA,NA
12791_ID,chr8,72933484,72987819,ENST00000262209.5_4,TRPA1,protein_coding,0.8428,chr8,72756392,73030628,ENST00000518916.5_1,MSC-AS1,lncRNA,0.8493,0.02806008
12792_ID,chrX,111119408,111147218,ENST00000635763.2_3,TRPC5OS,protein_coding,0.9738,chrX,111017542,111326004,ENST00000262839.2_3,TRPC5,protein_coding,0.9276,0.421712687
12793_ID,chr5,135549735,135557847,ENST00000514459.1_1,TRPC7-AS1,lncRNA,0.9256,chr5,135548432,135701233,ENST00000513104.6_4,TRPC7,protein_coding,0.9038,0.373128306
12794_ID,chr5,135639444,135651788,ENST00000513958.1_1,TRPC7-AS2,lncRNA,1,chr5,135548432,135701233,ENST00000513104.6_4,TRPC7,protein_coding,0.9038,0.331838345
12795_ID,chr21,45834470,45845155,ENST00000423310.2_3,TRPM2-AS,lncRNA,0.937,chr21,45770045,45862964,ENST00000300482.9_4,TRPM2,protein_coding,0.9528,0.349235851
12796_ID,chr1,156307104,156316786,ENST00000368255.7_1,TSACC,protein_coding,0.8409,chr1,156288660,156337650,ENST00000413555.5_3,CCT3,protein_coding,0.9794,-0.052213893
12797_ID,chr6,32256302,32339676,ENST00000442822.6_3,TSBP1,protein_coding,0.9897,chr6,32223104,32375540,ENST00000645134.1_1,TSBP1-AS1,lncRNA,0.8759,-0.022348356
12798_ID,chr12,3258962,3260642,ENST00000539784.1_1,TSPAN9-IT1,lncRNA,0.9059,chr12,3186520,3395730,ENST00000537971.5_1,TSPAN9,protein_coding,0.9523,0.367950022
12799_ID,chr21,45926689,45936458,ENST00000451035.2_1,TSPEAR-AS1,lncRNA,0.9428,chr21,45917775,46131487,ENST00000323084.9_7,TSPEAR,protein_coding,0.9476,0.602741332
12800_ID,chr21,45937502,45945835,ENST00000465978.1_1,TSPEAR-AS2,lncRNA,0.9392,chr21,45917775,46131487,ENST00000323084.9_7,TSPEAR,protein_coding,0.9476,0.422255692
12801_ID,chr6,41010205,41012076,ENST00000373161.6_2,TSPO2,protein_coding,0.7811,chr6,41001365,41038956,ENST00000482853.5_6,OARD1,nonsense_mediated_decay,0.9003,0.623130667
12802_ID,chr6,116588922,116601050,ENST00000652202.1_3,TSPYL1,nonsense_mediated_decay,0.7359,chr6,116575339,116756928,ENST00000647244.1_2,DSE,protein_coding,0.905,-0.100236992
12803_ID,chr2,54480314,54483366,ENST00000317802.9_3,TSPYL6,protein_coding,0.9666,chr2,54198249,54532437,ENST00000607452.6_3,ACYP2,protein_coding,0.6764,-0.266111394
12804_ID,chr5,112768249,112770686,ENST00000390666.4_3,TSSK1B,protein_coding,0.9904,chr5,112658724,112772038,ENST00000416046.2_1,AC079465.1,lncRNA,0.9865,0.38428748
12805_ID,chr5,112768249,112770686,ENST00000390666.4_3,TSSK1B,protein_coding,0.9904,chr5,112357802,112824150,ENST00000408903.7_4,MCC,protein_coding,0.8273,0.385005146
12806_ID,chr22,19118820,19120135,ENST00000399635.4_2,TSSK2,protein_coding,0.9927,chr22,19117791,19132164,ENST00000252137.11_4,ESS2,protein_coding,0.769,0.351765943
12807_ID,chr14,24674901,24677454,ENST00000339917.10_4,TSSK4,protein_coding,0.9293,chr14,24658362,24682679,ENST00000530611.1_6,AL136295.1,protein_coding,0.865,0.278505546
12808_ID,chr2,166790366,166806401,ENST00000440322.5_1,TTC21B-AS1,lncRNA,0.8586,chr2,166723890,166810326,ENST00000652557.1_3,TTC21B,nonsense_mediated_decay,0.7475,0.444784276
12809_ID,chr21,38559966,38566227,ENST00000424733.1_3,TTC3-AS1,lncRNA,0.9195,chr21,38445570,38575404,ENST00000355666.5_1,TTC3,protein_coding,0.8057,-0.003078932
12810_ID,chr2,178413725,178417524,ENST00000408939.4_3,TTC30B,protein_coding,0.7505,chr2,178284996,178424027,ENST00000637633.1_1,AGPS,protein_coding,0.8435,0.03665242
12811_ID,chr1,51795325,51800996,ENST00000564479.5_1,TTC39A-AS1,lncRNA,0.8801,chr1,51752929,51810788,ENST00000413473.6_4,TTC39A,protein_coding,0.9603,0.466214614
12812_ID,chr18,21574176,21595303,ENST00000579713.1_3,TTC39C-AS1,lncRNA,0.8364,chr18,21572736,21712991,ENST00000304621.10_2,TTC39C,protein_coding,0.8755,0.220835886
12813_ID,chr9,124646914,124725998,ENST00000411790.1_3,TTLL11-IT1,lncRNA,0.8417,chr9,124584206,124855885,ENST00000321582.9_4,TTLL11,protein_coding,0.8263,0.234603631
12814_ID,chr1,84444800,84449983,ENST00000455929.1_3,TTLL7-IT1,lncRNA,0.6374,chr1,84330710,84464833,ENST00000474957.5_3,TTLL7,nonsense_mediated_decay,0.8721,0.07277386
12815_ID,chrY,8550634,8569018,ENST00000438677.2_4,TTTY18,lncRNA,0.9474,chrY,8451494,8581866,ENST00000650816.1_1,LINC00279,lncRNA,0.9668,0.900160357
12816_ID,chrY,8572512,8573324,ENST00000453955.1_1,TTTY19,lncRNA,0.9723,chrY,8451494,8581866,ENST00000650816.1_1,LINC00279,lncRNA,0.9668,0.624019969
12817_ID,chrY,6311474,6318726,ENST00000421353.2_2,TTTY21B,lncRNA,0.9723,chrY,6279510,6330132,ENST00000651733.1_3,TTTY2B,lncRNA,0.9491,0.539712841
