pairid,geneChr_Nested,geneStart_Nested,geneEnd_Nested,ENST_Nested,SYMBOL_Nested,biotype_Nested,tau_value_nested,geneChr_Host,geneStart_Host,geneEnd_Host,ENST_Host,SYMBOL_Host,biotype_Host,tau_value_host,spearman_correlation
6536_ID,chr2,92387383,92387446,ENSMUST00000183506.1,Mir7000,miRNA,1,chr2,92383679,92401263,ENSMUST00000050312.2,Mapk8ip1,protein_coding,0.9167,0.295419578
6537_ID,chr2,93421928,93422007,ENSMUST00000184769.1,Mir7001,miRNA,0.8073,chr2,93419115,93462946,ENSMUST00000116457.8,Cd82,protein_coding,0.8793,0.41646975
6538_ID,chr2,114150515,114150570,ENSMUST00000184524.1,Mir7002,miRNA,0.9299,chr2,114101169,114175339,ENSMUST00000043160.12,Aqr,protein_coding,0.3431,0.204561598
6539_ID,chr2,163068089,163068155,ENSMUST00000184607.1,Mir7003,miRNA,1,chr2,163054686,163084688,ENSMUST00000018005.9,Mybl2,protein_coding,0.8089,0.184637236
6540_ID,chr2,168640695,168640759,ENSMUST00000200215.1,Mir7004,miRNA,0.8768,chr2,168634437,168742133,ENSMUST00000109177.7,Atp9a,protein_coding,0.8256,0.783207053
6541_ID,chr2,180179754,180179823,ENSMUST00000185089.1,Mir7005,miRNA,0.9782,chr2,180176372,180225859,ENSMUST00000015791.5,Lama5,protein_coding,0.8574,0.272999311
6542_ID,chr2,181587899,181587968,ENSMUST00000183624.1,Mir7006,miRNA,0.9926,chr2,181582102,181592803,ENSMUST00000108789.8,Zfp512b,protein_coding,0.8999,0.35303841
6543_ID,chr3,20222289,20222359,ENSMUST00000184606.1,Mir7007,miRNA,0.946,chr3,20215619,20242181,ENSMUST00000001921.2,Cpa3,protein_coding,0.8558,0.553253607
6544_ID,chr3,31038965,31039028,ENSMUST00000184398.1,Mir7008,miRNA,0,chr3,30995746,31052959,ENSMUST00000108249.8,Prkci,protein_coding,0.6809,NA
6545_ID,chr3,36475460,36475524,ENSMUST00000184519.1,Mir7009,miRNA,1,chr3,36448922,36475894,ENSMUST00000029266.13,Anxa5,protein_coding,0.8189,-0.184637236
6546_ID,chr5,111004143,111004252,ENSMUST00000102208.1,Mir701,miRNA,0.9712,chr5,110879802,111289780,ENSMUST00000156290.8,Ttc28,protein_coding,0.816,0.509647191
6547_ID,chr3,82106246,82106309,ENSMUST00000183464.1,Mir7010,miRNA,0,chr3,82092436,82145787,ENSMUST00000048976.7,Gucy1a1,protein_coding,0.7969,NA
6548_ID,chr3,88440878,88440951,ENSMUST00000183768.1,Mir7011,miRNA,0,chr3,88435961,88461182,ENSMUST00000166237.7,Sema4a,protein_coding,0.9309,NA
6549_ID,chr3,90270148,90270212,ENSMUST00000183900.1,Mir7012,miRNA,0.9794,chr3,90265184,90280669,ENSMUST00000129564.7,Dennd4b,protein_coding,0.8593,0.455759107
6550_ID,chr3,95004167,95004239,ENSMUST00000183540.1,Mir7013,miRNA,0.8245,chr3,94974730,95006843,ENSMUST00000072287.11,Pi4kb,protein_coding,0.5848,0.462130941
6551_ID,chr3,95004167,95004239,ENSMUST00000183540.1,Mir7013,miRNA,0.8245,chr3,94998833,95004869,ENSMUST00000143287.1,Gm15265,antisense,0.6261,0.651791616
6552_ID,chr3,95734910,95734973,ENSMUST00000183853.1,Mir7014,miRNA,0,chr3,95734146,95739569,ENSMUST00000117507.8,Ecm1,protein_coding,0.8421,NA
6553_ID,chr4,120973258,120973322,ENSMUST00000199525.1,Mir7015,miRNA,0.8647,chr4,120968316,121017247,ENSMUST00000043200.7,Smap2,protein_coding,0.6359,0.321050143
6554_ID,chr4,129684499,129684571,ENSMUST00000184308.1,Mir7016,miRNA,0.9132,chr4,129676354,129696838,ENSMUST00000102588.9,Tmem39b,protein_coding,0.8129,0.337147819
6555_ID,chr4,133195654,133195716,ENSMUST00000184894.1,Mir7017,miRNA,0.9176,chr4,133130504,133199756,ENSMUST00000084241.11,Wasf2,protein_coding,0.7233,0.325691831
6556_ID,chr4,137538285,137538370,ENSMUST00000184284.1,Mir7018,miRNA,0,chr4,137468768,137570630,ENSMUST00000030547.14,Hspg2,protein_coding,0.8268,NA
6557_ID,chr4,138316131,138316200,ENSMUST00000183998.1,Mir7019,miRNA,0,chr4,138313411,138326307,ENSMUST00000030536.12,Pink1,protein_coding,0.8995,NA
6558_ID,chr5,136991432,136991541,ENSMUST00000102285.1,Mir702,miRNA,0,chr5,136987018,136996648,ENSMUST00000004968.10,Plod3,protein_coding,0.6995,NA
6559_ID,chr4,139644041,139644111,ENSMUST00000183787.1,Mir7020,miRNA,1,chr4,139603185,139662691,ENSMUST00000178644.1,Gm21969,protein_coding,0.8784,0.192280605
6560_ID,chr4,139644041,139644111,ENSMUST00000183787.1,Mir7020,miRNA,1,chr4,139622865,139649690,ENSMUST00000039818.9,Aldh4a1,protein_coding,0.9401,0.221564684
6561_ID,chr4,143136099,143136162,ENSMUST00000197026.1,Mir7021,miRNA,0.9896,chr4,143107390,143212705,ENSMUST00000105778.7,Prdm2,protein_coding,0.7136,-0.177022991
6562_ID,chr4,148146935,148146996,ENSMUST00000183749.1,Mir7022,miRNA,0.9681,chr4,148145715,148152135,ENSMUST00000168503.7,Fbxo6,protein_coding,0.9129,0.529082446
6563_ID,chr4,149655503,149655567,ENSMUST00000185093.1,Mir7023,miRNA,1,chr4,149649169,149701590,ENSMUST00000122059.7,Pik3cd,protein_coding,0.8727,0.117241011
6564_ID,chr5,33898909,33898971,ENSMUST00000183676.1,Mir7024,miRNA,0.8814,chr5,33897915,33936413,ENSMUST00000030993.7,Nelfa,protein_coding,0.7081,0.531792045
6565_ID,chr5,75176830,75176904,ENSMUST00000183797.1,Mir7025,miRNA,0.9642,chr5,75152305,75198215,ENSMUST00000000476.14,Pdgfra,protein_coding,0.7726,0.071449038
6566_ID,chr5,110666074,110666141,ENSMUST00000184384.1,Mir7026,miRNA,0.8575,chr5,110664372,110770717,ENSMUST00000112435.8,Ep400,protein_coding,0.772,-0.013392857
6567_ID,chr5,114404467,114404539,ENSMUST00000183408.1,Mir7027,miRNA,0.9001,chr5,114380606,114421169,ENSMUST00000074002.11,Ube3b,protein_coding,0.8149,0.764751297
6568_ID,chr5,114719514,114719578,ENSMUST00000185016.1,Mir7028,miRNA,0.8337,chr5,114707759,114722327,ENSMUST00000094441.10,Tchp,protein_coding,0.949,0.362795973
6569_ID,chr5,115580948,115581009,ENSMUST00000184777.1,Mir7029,miRNA,1,chr5,115565253,115622654,ENSMUST00000064454.11,Gcn1,protein_coding,0.7322,0.036927447
6570_ID,chr5,98475555,98475664,ENSMUST00000197105.1,Mir703,miRNA,0.9188,chr5,98329303,98802019,ENSMUST00000080333.7,Cfap299,protein_coding,0.949,0.320830308
6571_ID,chr5,115645572,115645632,ENSMUST00000183566.1,Mir7030,miRNA,0.7567,chr5,115631907,115647736,ENSMUST00000031492.14,Rab35,protein_coding,0.7145,0.384355617
6572_ID,chr5,121819208,121819273,ENSMUST00000183860.1,Mir7031,miRNA,0.8981,chr5,121815487,121836825,ENSMUST00000136960.7,Sh2b3,protein_coding,0.7167,0.318782592
6573_ID,chr5,123996851,123996930,ENSMUST00000185154.1,Mir7032,miRNA,0,chr5,123973627,124005558,ENSMUST00000000939.14,Hip1r,protein_coding,0.8044,NA
6574_ID,chr5,135383729,135383810,ENSMUST00000184259.1,Mir7033,miRNA,1,chr5,135376140,135394546,ENSMUST00000111171.5,Pom121,protein_coding,0.8471,0.147709789
6575_ID,chr5,135735805,135735889,ENSMUST00000184682.1,Mir7034,miRNA,1,chr5,135735484,135744448,ENSMUST00000043378.8,Tmem120a,protein_coding,0.7694,0.295419578
6576_ID,chr5,136105521,136105603,ENSMUST00000184713.1,Mir7035,miRNA,0,chr5,136083915,136111860,ENSMUST00000042135.13,Rasa4,protein_coding,0.8784,NA
6577_ID,chr5,137296623,137296688,ENSMUST00000184197.1,Mir7036,miRNA,0,chr5,137295703,137307674,ENSMUST00000040873.11,Srrt,protein_coding,0.8197,NA
6578_ID,chr5,34574150,34574213,ENSMUST00000184791.1,Mir7036b,miRNA,0,chr5,34573663,34632308,ENSMUST00000114338.8,Add1,protein_coding,0.828,NA
6579_ID,chr5,139767878,139767943,ENSMUST00000184414.1,Mir7037,miRNA,0,chr5,139751281,139775673,ENSMUST00000072607.8,Ints1,protein_coding,0.7377,NA
6580_ID,chr5,140427338,140427409,ENSMUST00000184833.1,Mir7038,miRNA,0.868,chr5,140419327,140443360,ENSMUST00000100507.7,Eif3b,protein_coding,0.7384,0.338625713
6581_ID,chr5,144896731,144896816,ENSMUST00000183852.1,Mir7039,miRNA,0.9514,chr5,144876501,144965847,ENSMUST00000085684.10,Smurf1,protein_coding,0.6111,0.2180204
6582_ID,chr6,47803575,47803652,ENSMUST00000102106.1,Mir704,miRNA,0.8857,chr6,47796140,47813430,ENSMUST00000077290.8,Pdia4,protein_coding,0.7182,0.185084486
6583_ID,chr6,83049710,83049773,ENSMUST00000184661.1,Mir7040,miRNA,0,chr6,83034172,83052562,ENSMUST00000000707.8,Loxl3,protein_coding,0.6457,NA
6584_ID,chr6,94606363,94606415,ENSMUST00000183891.1,Mir7041,miRNA,0.9308,chr6,94604528,94700158,ENSMUST00000204645.2,Lrig1,protein_coding,0.8604,0.389412133
6585_ID,chr6,113707207,113707265,ENSMUST00000200187.1,Mir7042,miRNA,1,chr6,113697049,113711069,ENSMUST00000089018.10,Tatdn2,protein_coding,0.7734,-0.332347026
6586_ID,chr6,116645977,116646047,ENSMUST00000184219.1,Mir7043,miRNA,0,chr6,116633007,116673952,ENSMUST00000035842.6,Rassf4,protein_coding,0.7458,NA
6587_ID,chr6,118085191,118085263,ENSMUST00000184597.1,Mir7044,miRNA,1,chr6,118011437,118091546,ENSMUST00000164960.3,Rasgef1a,protein_coding,0.9699,0.258576098
6588_ID,chr6,125097023,125097086,ENSMUST00000183346.1,Mir7045,miRNA,0,chr6,125095980,125130591,ENSMUST00000056889.14,Chd4,protein_coding,0.921,NA
6589_ID,chr7,24970009,24970075,ENSMUST00000183435.1,Mir7046,miRNA,0.9111,chr7,24969751,24972754,ENSMUST00000076961.8,Rabac1,protein_coding,0.7186,0.409899491
6590_ID,chr7,24987603,24987667,ENSMUST00000184595.1,Mir7047,miRNA,0.9906,chr7,24978166,25005958,ENSMUST00000080882.10,Atp1a3,protein_coding,0.9818,0.403145187
6591_ID,chr7,25217667,25217725,ENSMUST00000184632.1,Mir7048,miRNA,0.9818,chr7,25199914,25219859,ENSMUST00000206750.1,Dedd2,protein_coding,0.6652,-0.046921757
6592_ID,chr7,28560924,28560984,ENSMUST00000183983.1,Mir7049,miRNA,0.8444,chr7,28558818,28598185,ENSMUST00000108283.7,Pak4,protein_coding,0.8218,0.776138837
6593_ID,chr7,28560924,28560984,ENSMUST00000183983.1,Mir7049,miRNA,0.8444,chr7,28399548,28598144,ENSMUST00000040531.8,Samd4b,protein_coding,0.84,0.608647551
6594_ID,chr6,85336291,85336373,ENSMUST00000102058.1,Mir705,miRNA,0,chr6,85334966,85374634,ENSMUST00000204087.1,Rab11fip5,protein_coding,0.9634,NA
6595_ID,chr7,31040257,31040317,ENSMUST00000184636.1,Mir7050,miRNA,0,chr7,31032725,31042481,ENSMUST00000161684.7,Fxyd5,protein_coding,0.7695,NA
6596_ID,chr7,43457496,43457569,ENSMUST00000184167.1,Mir7051,miRNA,0.9514,chr7,43444130,43463587,ENSMUST00000204680.1,Etfbl,protein_coding,0.7478,0.136277029
6597_ID,chr7,43457496,43457569,ENSMUST00000184167.1,Mir7051,miRNA,0.9514,chr7,43444082,43457800,ENSMUST00000004729.4,Etfb,protein_coding,0.9171,-0.082078268
6598_ID,chr7,44470346,44470411,ENSMUST00000184821.1,Mir7052,miRNA,0.8913,chr7,44467979,44471652,ENSMUST00000035844.10,Josd2,protein_coding,0.95,0.604782476
6599_ID,chr7,44538105,44538178,ENSMUST00000184044.1,Mir7053,miRNA,0.9948,chr7,44532745,44548847,ENSMUST00000049343.14,Pold1,protein_coding,0.8064,0.441983752
6600_ID,chr7,45012425,45012487,ENSMUST00000183606.1,Mir7054,miRNA,0.9436,chr7,45002947,45016363,ENSMUST00000085383.10,Scaf1,protein_coding,0.7227,0.230780235
6601_ID,chr7,45173302,45173361,ENSMUST00000197423.1,Mir7055,miRNA,0.9698,chr7,45163948,45176142,ENSMUST00000085374.6,Slc17a7,protein_coding,0.9945,0.204124145
6602_ID,chr7,47083165,47083224,ENSMUST00000183776.1,Mir7056,miRNA,0.9424,chr7,47077794,47133684,ENSMUST00000102626.9,Ptpn5,protein_coding,0.9355,0.543980003
6603_ID,chr7,66381666,66381724,ENSMUST00000184685.1,Mir7057,miRNA,0,chr7,66365904,66386309,ENSMUST00000107486.1,Gm10974,protein_coding,0.8629,NA
6604_ID,chr7,66381666,66381724,ENSMUST00000184685.1,Mir7057,miRNA,0,chr7,66258744,66388350,ENSMUST00000015277.13,Lrrk1,protein_coding,0.7515,NA
6605_ID,chr7,126367970,126368045,ENSMUST00000184637.1,Mir7058,miRNA,0,chr7,126363823,126369541,ENSMUST00000206793.1,Lat,protein_coding,0.8742,NA
6606_ID,chr7,126579473,126579532,ENSMUST00000184825.1,Mir7059,miRNA,0.9248,chr7,126571206,126585817,ENSMUST00000084589.10,Cln3,protein_coding,0.7965,-0.087412357
6607_ID,chr6,120034227,120034311,ENSMUST00000102262.1,Mir706,miRNA,0.9415,chr6,119923968,120038672,ENSMUST00000060043.12,Wnk1,protein_coding,0.888,-0.353362321
6608_ID,chr7,127489250,127489387,ENSMUST00000183486.1,Mir7060,miRNA,0.902,chr7,127479198,127491506,ENSMUST00000205432.2,Fbrs,protein_coding,0.7956,0.32524439
6609_ID,chr7,130908267,130908335,ENSMUST00000198082.1,Mir7061,miRNA,0.8232,chr7,130865755,130913312,ENSMUST00000120441.7,Plekha1,protein_coding,0.5957,0.58635273
6610_ID,chr7,130908267,130908335,ENSMUST00000198082.1,Mir7061,miRNA,0.8232,chr7,130162450,133123350,ENSMUST00000124096.7,Fgfr2,protein_coding,0.9003,-0.015430335
6611_ID,chr7,139986808,139986874,ENSMUST00000185038.1,Mir7062,miRNA,0,chr7,139978931,139992562,ENSMUST00000106069.8,Adam8,protein_coding,0.7491,NA
6612_ID,chr7,141620700,141620791,ENSMUST00000184158.1,Mir7063,miRNA,0.8441,chr7,141562172,141633011,ENSMUST00000003038.11,Ap2a2,protein_coding,0.6869,0.441114512
6613_ID,chr7,143570670,143570759,ENSMUST00000184553.1,Mir7064,miRNA,1,chr7,143557229,143600090,ENSMUST00000010899.13,Cars,protein_coding,0.7094,0.148191715
6614_ID,chr8,13136071,13136132,ENSMUST00000185110.1,Mir7065,miRNA,1,chr8,13105620,13147940,ENSMUST00000016680.13,Cul4a,protein_coding,0.6383,0.295419578
6615_ID,chr8,70102523,70102586,ENSMUST00000184696.1,Mir7066,miRNA,0.9838,chr8,70093084,70120873,ENSMUST00000002412.8,Ncan,protein_coding,0.9197,0.484164832
6616_ID,chr8,70895507,70895570,ENSMUST00000184412.1,Mir7067,miRNA,0,chr8,70894721,70897412,ENSMUST00000054220.9,Rpl18a,protein_coding,0.894,NA
6617_ID,chr8,72470015,72470089,ENSMUST00000183439.1,Mir7068,miRNA,0,chr8,72460488,72475119,ENSMUST00000079510.5,Cherp,protein_coding,0.5215,NA
6618_ID,chr8,84867946,84868008,ENSMUST00000184765.1,Mir7069,miRNA,0.9202,chr8,84856988,84869257,ENSMUST00000003906.12,Farsa,protein_coding,0.7557,0.292827945
6619_ID,chr7,44849698,44849771,ENSMUST00000102096.1,Mir707,miRNA,0,chr7,44848990,44855408,ENSMUST00000107885.7,Akt1s1,protein_coding,0.8828,NA
6620_ID,chr8,85062085,85062171,ENSMUST00000183657.1,Mir7070,miRNA,0,chr8,85060055,85067124,ENSMUST00000139721.7,Fbxw9,protein_coding,0.7911,NA
6621_ID,chr8,88138205,88138274,ENSMUST00000184847.1,Mir7071,miRNA,0,chr8,88137854,88172027,ENSMUST00000034079.13,Heatr3,protein_coding,0.6641,NA
6622_ID,chr8,94505045,94505105,ENSMUST00000184542.1,Mir7072,miRNA,0.9759,chr8,94434390,94527272,ENSMUST00000211816.1,Nlrc5,protein_coding,0.8932,0.283546594
6623_ID,chr8,95753150,95753214,ENSMUST00000197815.1,Mir7073,miRNA,0.9385,chr8,95719450,95807462,ENSMUST00000098473.10,Cnot1,protein_coding,0.7696,-0.115539421
6624_ID,chr8,105951636,105951699,ENSMUST00000183884.1,Mir7074,miRNA,0.9629,chr8,105943592,105966097,ENSMUST00000034370.16,Slc12a4,protein_coding,0.8804,0.029190969
6625_ID,chr8,107096024,107096106,ENSMUST00000184187.1,Mir7075,miRNA,1,chr8,107069399,107096545,ENSMUST00000133925.7,Terf2,protein_coding,0.5347,0.369274473
6626_ID,chr8,111689600,111689674,ENSMUST00000183519.1,Mir7076,miRNA,0.9514,chr8,111686518,111691010,ENSMUST00000034435.6,Ctrb1,protein_coding,0.8636,-0.212193647
6627_ID,chr8,117453022,117453079,ENSMUST00000183991.1,Mir7077,miRNA,1,chr8,117257063,117459430,ENSMUST00000166750.8,Cmip,protein_coding,0.6988,0.227866358
6628_ID,chr8,117459264,117459328,ENSMUST00000183794.1,Mir7078,miRNA,0.8885,chr8,117257063,117459430,ENSMUST00000166750.8,Cmip,protein_coding,0.6988,0.769668803
6629_ID,chr8,123104974,123105043,ENSMUST00000184697.1,Mir7079,miRNA,0,chr8,123102349,123105244,ENSMUST00000000756.5,Rpl13,protein_coding,0.7973,NA
6630_ID,chr8,123104974,123105043,ENSMUST00000184697.1,Mir7079,miRNA,0,chr8,119910840,124345722,ENSMUST00000127664.1,Galnt2l,protein_coding,0.7074,NA
6632_ID,chr8,123130105,123130172,ENSMUST00000184815.1,Mir7080,miRNA,0,chr8,119910840,124345722,ENSMUST00000127664.1,Galnt2l,protein_coding,0.7074,NA
6633_ID,chr8,123130105,123130172,ENSMUST00000184815.1,Mir7080,miRNA,0,chr8,123117373,123135180,ENSMUST00000134235.7,Cpne7,protein_coding,0.9839,NA
6634_ID,chr9,20914089,20914164,ENSMUST00000184490.1,Mir7081,miRNA,0.9688,chr9,20907208,20959888,ENSMUST00000177754.8,Dnmt1,protein_coding,0.7668,0.193019044
6635_ID,chr9,21075496,21075588,ENSMUST00000183526.1,Mir7082,miRNA,0.8729,chr9,21067513,21091997,ENSMUST00000217359.1,Gm38431,protein_coding,0.9225,0.732241837
6636_ID,chr9,21075496,21075588,ENSMUST00000183526.1,Mir7082,miRNA,0.8729,chr9,21074157,21092008,ENSMUST00000115487.2,Raver1,protein_coding,0.7555,0.612131096
6637_ID,chr9,21809940,21810000,ENSMUST00000184374.1,Mir7083,miRNA,0,chr9,21799859,21852635,ENSMUST00000217336.1,Dock6,protein_coding,0.7864,NA
6638_ID,chr9,22113943,22114013,ENSMUST00000183876.1,Mir7084,miRNA,0,chr9,22112990,22117172,ENSMUST00000013966.7,Elof1,protein_coding,0.8948,NA
6639_ID,chr9,44400422,44400488,ENSMUST00000184353.1,Mir7085,miRNA,0.9609,chr9,44396851,44402960,ENSMUST00000215420.1,Slc37a4,protein_coding,0.8302,0.162408219
6640_ID,chr9,45266642,45266707,ENSMUST00000183683.1,Mir7086,miRNA,0.9864,chr9,45253836,45269149,ENSMUST00000034594.15,Il10ra,protein_coding,0.9062,0.405169517
6641_ID,chr9,45939520,45939590,ENSMUST00000184840.1,Mir7087,miRNA,0.9275,chr9,45937856,45955258,ENSMUST00000038488.16,Sidt2,protein_coding,0.6998,0.167684848
6642_ID,chr9,108081497,108081583,ENSMUST00000184227.1,Mir7088,miRNA,0.9756,chr9,108051533,108083346,ENSMUST00000160249.7,Rnf123,protein_coding,0.9058,-0.025626989
6643_ID,chr9,108081497,108081583,ENSMUST00000184227.1,Mir7088,miRNA,0.9756,chr9,108080435,108085003,ENSMUST00000035211.13,Mst1,protein_coding,0.9948,0.305988752
6644_ID,chr9,109889642,109889710,ENSMUST00000184522.1,Mir7089,miRNA,0.9093,chr9,109875578,109893895,ENSMUST00000094324.7,Cdc25a,protein_coding,0.7939,0.329571463
6645_ID,chr8,84086098,84086186,ENSMUST00000102190.1,Mir709,miRNA,0.7893,chr8,84066835,84096992,ENSMUST00000005600.5,Rfx1,protein_coding,0.73740000000000006,0.190328494
6646_ID,chr9,120955085,120955147,ENSMUST00000198187.1,Mir7090,miRNA,0,chr9,120933399,120960507,ENSMUST00000007130.14,Ctnnb1,protein_coding,0.7004,NA
6647_ID,chrX,74274026,74274105,ENSMUST00000184075.1,Mir7091,miRNA,0.9519,chrX,74273217,74282337,ENSMUST00000075821.9,Dnase1l1,protein_coding,0.9708,0.102207772
6648_ID,chrX,74317361,74317429,ENSMUST00000199697.1,Mir7092,miRNA,0,chrX,74313032,74320149,ENSMUST00000114160.1,Fam50a,protein_coding,0.647,NA
6649_ID,chrX,134757630,134757731,ENSMUST00000184195.1,Mir7093,miRNA,0.9525,chrX,134756594,134761425,ENSMUST00000081834.9,Armcx3,protein_coding,0.7525,0.011396058
6650_ID,chr9,108969921,108970003,ENSMUST00000102188.1,Mir711,miRNA,1,chr9,108953585,108984875,ENSMUST00000112070.7,Col7a1,protein_coding,0.9632,-0.123537961
6651_ID,chr11,70438254,70438318,ENSMUST00000184275.1,Mir7115,miRNA,0,chr11,70432644,70440828,ENSMUST00000079056.8,Arrb2,protein_coding,0.9705,NA
6652_ID,chr11,100478410,100478480,ENSMUST00000195956.1,Mir7116,miRNA,0.9437,chr11,100476352,100528000,ENSMUST00000107389.7,Acly,protein_coding,0.8694,-0.360941137
6653_ID,chr15,27571493,27571558,ENSMUST00000184426.1,Mir7117,miRNA,0,chr15,27466676,27594909,ENSMUST00000022875.6,Ank,protein_coding,0.7969,NA
6654_ID,chr15,27571493,27571558,ENSMUST00000184426.1,Mir7117,miRNA,0,chr15,27542634,27608861,ENSMUST00000228179.1,Otulin,protein_coding,0.9571,NA
6655_ID,chr15,89162847,89162908,ENSMUST00000197760.1,Mir7118,miRNA,1,chr15,89155548,89180788,ENSMUST00000109331.8,Plxnb2,protein_coding,0.7367,0.295803989
6656_ID,chr4,126559859,126559918,ENSMUST00000185054.1,Mir7119,miRNA,0,chr4,126556934,126593903,ENSMUST00000048391.14,Clspn,protein_coding,0.6309,NA
6657_ID,chrX,52422406,52422515,ENSMUST00000102259.1,Mir717,miRNA,0.9757,chrX,52272425,52613921,ENSMUST00000069360.13,Gpc3,protein_coding,0.707,0.242082416
6658_ID,chr14,60228805,60228915,ENSMUST00000102315.1,Mir719,miRNA,1,chr14,60184611,60251431,ENSMUST00000225805.1,Nupl1,protein_coding,0.9032,0.14775777
6659_ID,chr14,60228805,60228915,ENSMUST00000102315.1,Mir719,miRNA,1,chr14,60205281,60251479,ENSMUST00000225311.1,Gm49336,protein_coding,0.9581,0.037977726
6660_ID,chr5,136375715,136375803,ENSMUST00000200230.1,Mir721,miRNA,0.9897,chr5,136274995,136417894,ENSMUST00000148082.1,Gm16599,antisense,0.94,0.432128278
6661_ID,chr5,136375715,136375803,ENSMUST00000200230.1,Mir721,miRNA,0.9897,chr5,136248134,136567264,ENSMUST00000176745.7,Cux1,protein_coding,0.7364,0.183532587
6662_ID,chr14,24088876,24088930,ENSMUST00000199094.1,Mir7210,miRNA,0.9657,chr14,24082120,24156210,ENSMUST00000238857.1,AC163638.2,antisense,0.9512,0.516751
6663_ID,chr10,94586136,94586199,ENSMUST00000184071.1,Mir7211,miRNA,0.9014,chr10,94514856,94590956,ENSMUST00000065060.11,Tmcc3,protein_coding,0.5805,0.297841699
6664_ID,chr10,94586136,94586199,ENSMUST00000184071.1,Mir7211,miRNA,0.9014,chr10,94567827,94612084,ENSMUST00000146744.2,Tmcc3os,antisense,0.7821,0.561877091
6665_ID,chr15,25948226,25948287,ENSMUST00000184098.1,Mir7212,miRNA,0.9815,chr15,25843179,25973687,ENSMUST00000022881.14,Retreg1,protein_coding,0.7726,-0.122636409
6666_ID,chr15,79998969,79999026,ENSMUST00000183847.1,Mir7213,miRNA,0.9212,chr15,79995873,80014808,ENSMUST00000000500.7,Pdgfb,protein_coding,0.79,0.460686337
6667_ID,chr17,27317034,27317095,ENSMUST00000198396.1,Mir7214,miRNA,0.9842,chr17,27308315,27318696,ENSMUST00000232564.1,Gm49793,lincRNA,0.9573,0.836973951
6668_ID,chr10,62682507,62682558,ENSMUST00000200383.1,Mir7215,miRNA,1,chr10,62659042,62726128,ENSMUST00000133371.7,Stox1,protein_coding,0.8543,0.369394426
6669_ID,chr17,27328384,27328460,ENSMUST00000185107.1,Mir7216,miRNA,0.9943,chr17,27325034,27344833,ENSMUST00000232285.1,Gm10505,processed_transcript,0.9981,1
6670_ID,chr17,27355737,27355799,ENSMUST00000200304.1,Mir7217,miRNA,0,chr17,27354110,27367492,ENSMUST00000232133.1,Gm49794,lincRNA,0.9718,NA
6671_ID,chr17,27358096,27358155,ENSMUST00000200050.1,Mir7218,miRNA,0,chr17,27354110,27367492,ENSMUST00000232133.1,Gm49794,lincRNA,0.9718,NA
6672_ID,chr18,68260919,68260973,ENSMUST00000184508.1,Mir7219,miRNA,0,chr18,68260186,68300333,ENSMUST00000042852.6,Fam210a,protein_coding,0.7811,NA
6673_ID,chr18,68260919,68260973,ENSMUST00000184508.1,Mir7219,miRNA,0,chr18,68228066,68268630,ENSMUST00000236987.1,Ldlrad4,protein_coding,0.8291,NA
6674_ID,chr18,60953872,60953932,ENSMUST00000183978.1,Mir7220,miRNA,0.9907,chr18,60925617,60988152,ENSMUST00000102888.9,Camk2a,protein_coding,0.9779,0.478815198
6675_ID,chr11,107996847,107996916,ENSMUST00000183433.1,Mir7223,miRNA,0.9361,chr11,107933386,108343928,ENSMUST00000059595.10,Prkca,protein_coding,0.8121,-0.126984642
6676_ID,chr2,67675456,67675516,ENSMUST00000184202.1,Mir7224,miRNA,0.9931,chr2,67565870,67810894,ENSMUST00000188614.1,B3galt1,protein_coding,0.9322,0.543423183
6677_ID,chr3,97690508,97690562,ENSMUST00000184178.1,Mir7225,miRNA,0,chr3,97689823,97888707,ENSMUST00000168438.8,Pde4dip,protein_coding,0.9629,NA
